"Id","region","mortality_rate","O3","PM10","PM25","NO2","T2M"
8494,"East of England",1.513,39.22,14.695,4.884,14.328,284.5
7403,"Yorkshire and The Humber",1.551,50.652,19.633,13.115,13.9,281.939
17070,"North West",1.242,51.347,4.515,2.321,6.347,282.7
13857,"North West",1.616,41.848,6.047,2.936,7.808,274.422
15362,"London",0.719,19.721,24.738,18.401,35.435,276.951
15428,"London",0.865,45.282,26.55,15.985,37.526,285.155
8542,"East of England",1.2,44.157,8.936,2.662,9.896,285.072
17590,"East Midlands",1.532,62.693,7.858,4.848,9.392,279.329
17712,"East Midlands",1.007,43.381,8.813,7.292,10.536,288.2
18401,"East of England",1.185,84.64,21.375,16.496,10.17,290.576
17742,"East Midlands",1.051,43.071,7.126,5.461,10.601,287.754
6869,"North East",1.165,34.686,7.373,2.249,7.074,283.106
13498,"North East",1.387,55.196,7.667,2.412,2,278.74
14070,"Yorkshire and The Humber",1.418,42.166,8.099,5.642,7.185,287.441
7798,"East Midlands",1.163,66.379,16.792,8.105,7.506,284.959
9354,"South East",0.919,35.977,13.897,3.903,10.825,290.933
8811,"London",1.058,14.322,26.418,9.548,45.596,278.728
15104,"East of England",1.16,53.645,16.217,6.613,8.626,286.357
11441,"West Midlands",1.222,40.426,19.83,13.702,17.788,282.525
10144,"North East",1.469,45.46,9.607,3.395,6.397,280.581
10656,"Yorkshire and The Humber",1.503,57.972,14.692,4.304,6.071,278.157
17343,"Yorkshire and The Humber",1.298,30.019,4.537,3.659,12.284,289.547
10423,"North West",1.068,39.909,10.989,4.122,8.468,286.895
9292,"South East",0.883,46.526,12.211,4.932,9.343,289.385
12799,"South West",1.368,34.43,13.429,6.194,11.347,277.05
15315,"East of England",1.382,41.409,6.943,5.851,13.328,276.11
12077,"London",0.93,21.704,16.093,10.035,30.03,274.108
16541,"North East",1.46,76.422,8.466,6.489,7.208,279.034
16806,"North West",1.397,21.16,21.393,15.825,25.48,273.17
7468,"Yorkshire and The Humber",1.11,44.947,8.277,3.949,8.81,286.297
8021,"East Midlands",1.61,15.875,12.613,7.789,26.836,271.976
11841,"East of England",1.223,69.445,16.546,9.251,5.273,287.738
6873,"North East",1.243,14.316,19.111,13.52,24.496,285.012
11516,"West Midlands",0.988,32.867,7.959,4.323,9.213,291.532
6581,"North East",1.786,48.552,14.767,3.576,1.769,280.368
18215,"West Midlands",1.241,36.59,6.778,4.131,15.645,279.954
15827,"South East",1.029,69.822,12.415,5.497,6.044,285.798
15980,"South East",0.959,38.169,10.727,6.153,9.671,289.165
14308,"East Midlands",1.3,40.724,14.565,8.046,15.567,277.183
14642,"West Midlands",1.426,41.611,14.924,10.389,13.702,282.082
10422,"North West",0.983,46.388,8.515,2.798,8.006,288.384
16115,"South West",1.509,65.415,13.853,5.623,4.853,282.12
9261,"South East",1.142,63.13,11.136,3.565,4.506,284.403
10280,"North West",1.41,35.827,12.243,6.77,14.03,274.143
11804,"East of England",1.412,69.213,17.267,4.917,5.938,281.179
8723,"East of England",1.304,55.043,11.565,3.302,7.693,284.513
14249,"East Midlands",1.719,47.196,9.608,5.91,9.099,282.069
7551,"Yorkshire and The Humber",1.359,32.225,9.059,2.708,9.399,290.121
18262,"East of England",1.371,51.686,10.088,5.469,8.06,280.343
10681,"Yorkshire and The Humber",1.599,63.452,16.233,10.571,11.56,282.382
13339,"North East",1.579,52.33,5.714,4.379,3.048,286.337
10883,"Yorkshire and The Humber",1.104,29.491,12.345,7.225,19.76,277.168
10831,"Yorkshire and The Humber",1.237,40.483,17.603,11.81,14.823,287.191
17394,"Yorkshire and The Humber",0.865,41.957,11.786,9.287,15.868,287.184
17091,"North West",1.299,49.343,7.508,3.673,7.121,277.198
11838,"East of England",1.05,53.792,14.351,9.684,10.721,288.083
7603,"Yorkshire and The Humber",1.493,13.193,23.68,14.342,29.048,285.045
11775,"East of England",1.205,63.015,14.489,10.359,9.498,281.172
11978,"East of England",1.085,32.788,13.526,5.657,16.595,278.856
14810,"West Midlands",1.034,42.139,19.002,13.988,11.946,288.952
11667,"West Midlands",1.671,18.61,15.106,5.593,26.15,269.438
17431,"Yorkshire and The Humber",1.091,52.361,6.262,4.008,7.006,285.817
13280,"North East",1.579,69.757,7.27,3.565,2.119,283.755
7171,"North West",1.131,43.584,9.4,2.864,5.29,288.548
16455,"North East",1.345,36.357,19.243,14.995,12.762,272.969
13614,"North West",1.148,75.777,38.993,34.691,12.998,285.096
11344,"West Midlands",1.599,51.938,6.993,3.029,9.803,275.026
16940,"North West",1.652,84.999,16.955,15.974,8.68,290.127
8918,"London",0.73,60.789,9.147,4.754,14.864,284.959
15384,"London",0.902,19.857,18.904,12.12,30.967,280.546
10728,"Yorkshire and The Humber",1.637,76.099,20.103,16.179,8.826,292.063
17410,"Yorkshire and The Humber",1.317,62.431,18.755,16.128,14.812,289.402
7470,"Yorkshire and The Humber",1.283,52.918,6.262,1.948,3.846,285.661
14254,"East Midlands",1.388,29.137,17.043,5.922,19.328,276.405
7288,"North West",1.575,38.57,12.027,5.109,14.112,271.776
10462,"North West",1.282,48.351,9.278,4.014,6.962,285.17
8421,"East of England",1.53,21.15,12.413,5.761,16.572,278.515
11432,"West Midlands",1.15,57.72,17.979,11.015,11.59,285.31
16344,"South West",0.962,54.855,11.63,5.352,2.525,287.615
12598,"South East",0.816,48.885,15.835,7.621,8.379,290.924
10205,"North East",1.43,56.198,6.1,1.617,3.969,273.002
7601,"Yorkshire and The Humber",1.512,27.336,12.133,6.798,19.883,286.209
14583,"East Midlands",1.3,45.722,7.185,2.875,7.473,276.504
16655,"North East",1.038,43.078,6.292,4.583,8.203,289.602
15439,"London",0.853,50.463,31.303,23.966,37.51,288.505
7033,"North West",1.532,55.785,5.335,2.637,5.935,281.005
8317,"West Midlands",1.266,21.576,21.696,11.819,27.077,284.278
12789,"South West",1.749,15.074,17.143,10.789,29.266,275.841
11174,"East Midlands",0.799,43.397,10.447,5.607,10.942,288.389
9403,"South East",1.284,21.652,10.841,4.824,23.796,285.756
11790,"East of England",1.154,62.994,18.761,10.082,10.261,281.597
10946,"Yorkshire and The Humber",1.637,21.674,18.078,7.921,22.194,274.071
8168,"West Midlands",1.103,69.36,6.4,2.655,4.422,283.932
7444,"Yorkshire and The Humber",1.417,59.552,8.866,4.396,6.462,286.035
15050,"East of England",1.262,47.961,28.954,24.423,19.278,280.023
12081,"London",1.042,26.901,19.462,10.596,30.374,278.945
13364,"North East",1.04,39.13,9.143,5.989,9.095,287.297
11104,"East Midlands",1.065,70.425,18.782,14.41,10.029,289.353
16338,"South West",1.339,53.395,10.674,4.68,2.274,288.844
17547,"East Midlands",1.335,22.875,9.516,6.643,26.888,277.637
17043,"North West",1.002,41.239,14.326,10.092,10.401,288.851
16164,"South West",1.358,68.386,13.605,8.816,5.906,283.361
7194,"North West",1.317,45.972,9.435,4.042,8.385,284.991
18241,"West Midlands",1.613,42.115,7.24,4.044,7.484,278.444
6742,"North East",0.738,49.715,7.723,2.95,4.299,287.004
12110,"London",0.93,45.904,20.992,13.106,21.804,276.197
11332,"West Midlands",1.617,44.319,10.611,3.272,9.405,276.639
15623,"London",0.695,18.943,16.086,7.993,34.393,279.761
9374,"South East",0.93,48.77,11.795,3.624,8.801,288.223
9556,"South West",1.626,52.768,10.923,3.251,6.986,281.867
16442,"North East",1.537,18.855,21.258,17.351,23.054,273.099
15461,"London",0.731,47.474,19.353,7.997,21.459,286.897
12084,"London",1.005,37.663,33.427,21.406,19.41,274.212
16421,"South West",1.339,54.867,13.249,6.369,5.431,281.969
11768,"East of England",1.36,39.726,16.26,10.37,17.172,281.227
16929,"North West",1.327,55.849,9.817,7.518,13.111,280.908
10838,"Yorkshire and The Humber",1.256,30.242,12.889,4.983,13.272,288.653
14929,"West Midlands",1.248,51.979,10.218,3.132,4.326,281.086
18054,"West Midlands",1.117,49.091,14.717,12.83,13.447,284.855
17098,"North West",1.524,50.36,5.578,2.869,5.697,278.265
12712,"South East",1.271,49.74,15.313,8.974,8.667,286.146
9296,"South East",1.19,49.296,9.974,3.188,8.455,287.992
18304,"East of England",1.253,59.355,7.562,4.542,7.81,279.451
12321,"London",0.819,44.011,12.173,7.466,19.07,288.384
12382,"London",0.906,15.07,27.338,18.314,40.042,267.803
13862,"North West",1.516,53.503,8.017,3.166,4.04,279.244
16900,"North West",1.397,56.429,5.538,4.115,11.591,278.912
15492,"London",0.658,45.972,9.401,6.926,19.754,285.093
18060,"West Midlands",1.152,61.428,7.622,4.908,6.522,287.326
12710,"South East",1.434,50.944,13.208,5.442,9.738,285.635
8059,"West Midlands",1.375,16.865,23.747,10.166,22.121,277.333
12410,"London",1.054,5.531,37.74,23.695,56.891,277.364
10099,"North East",1.392,54.192,15.758,11.246,8.2,286.384
7978,"East Midlands",1.454,11.514,17.446,10.646,27.061,278.833
9399,"South East",1.072,27.825,11.595,3.927,17.26,286.367
16979,"North West",1.157,62.46,10.402,8.338,9.484,288.139
12860,"South West",1.216,70.501,12.733,5.296,3.428,281.594
16641,"North East",1.23,46.638,9.808,5.554,6.066,287.206
15687,"London",1.036,43.806,10.251,5.992,16.962,281.29
14578,"East Midlands",1.344,44.323,11.177,4.095,8.762,276.41
8720,"East of England",1.182,31.842,14.575,5.699,15.443,285.554
7855,"East Midlands",1.073,40.519,10.75,4.244,9.725,287.289
10101,"North East",0.889,50.418,21.258,16.546,11.089,287.274
17274,"Yorkshire and The Humber",1.053,65.356,6.788,5.074,13.417,282.24
10640,"Yorkshire and The Humber",1.484,19.97,19.188,11.658,26.441,276.493
12846,"South West",1.445,47.8,19.042,10.61,11.998,278.936
13385,"North East",1.001,49.391,12.477,7.614,6.524,287.898
13524,"North West",1.403,39.936,14.573,4.519,12.242,275.24
11880,"East of England",1.033,63.621,16.036,9.98,10.793,293.339
17059,"North West",1.129,56.267,3.586,2.661,7.099,283.211
8641,"East of England",0.574,49.323,5.704,1.77,4.829,287.326
10376,"North West",1.382,71.48,20.012,13.717,9.944,289.598
13049,"South West",1.311,55.341,9.182,1.378,5.871,287.213
11786,"East of England",1.154,67.742,18.033,7.178,5.662,280.528
6650,"North East",1.437,37.38,24.617,16.027,7.217,280.778
9947,"North East",1.276,54.707,12.314,7.645,9.845,277.457
7461,"Yorkshire and The Humber",1.417,67.683,11.174,7.094,8.043,283.902
6878,"North East",1.32,34.127,5.457,2.792,4.95,279.301
11256,"East Midlands",1.154,52.68,15.776,5.577,7.426,284.927
8584,"East of England",0.956,42.48,11.531,4.786,7.667,288.775
11216,"East Midlands",1.376,41.409,9.649,5.17,12.469,287.415
9207,"South East",1.366,51.885,12.295,3.473,8.735,281.776
15443,"London",0.817,63.054,36.211,31.29,44.585,290.594
14755,"West Midlands",1.034,47.308,14.16,8.432,7.212,290.056
14549,"East Midlands",0.97,14.64,24.266,18.645,23.539,284.171
12862,"South West",1.464,64.367,11.625,4.582,5.813,281.255
14276,"East Midlands",1.455,38.918,15.297,11.788,16.631,281.207
18286,"East of England",1.473,33.243,40.951,35.117,19.224,273.929
16991,"North West",1.454,52.36,4.183,2.488,2.93,288.157
15524,"London",0.646,44.865,12.186,5.376,11.676,287.512
7430,"Yorkshire and The Humber",1.34,51.067,9.661,4.53,11.572,282.419
9913,"North East",1.74,57.277,9.104,2.254,5.902,275.237
7233,"North West",1.517,50.098,8.416,2.397,2.966,284.753
11583,"West Midlands",1.042,50.53,10.668,6.138,9.922,282.03
9590,"South West",1.435,57.763,9.384,3.43,6.099,281.978
17390,"Yorkshire and The Humber",1.26,45.187,7.629,5.397,10.376,288.885
10188,"North East",1.585,38.171,8.72,3.027,7.1,271.169
8449,"East of England",1.391,45.013,10.628,4.643,15.523,280.622
12532,"South East",1.189,59.471,11.086,5.4,8.124,281.372
8807,"London",0.907,19.997,17.868,6.533,34.935,279.775
13053,"South West",1.464,50.345,15.117,2.463,5.503,287.627
11218,"East Midlands",1.065,49.406,10.007,5.193,9.144,283.205
16815,"North West",1.087,35.813,6.669,4.032,15.107,278.992
11874,"East of England",1.102,45.674,11.004,6.552,9.37,290.385
15026,"East of England",1.279,69.372,40.113,33.808,6.259,276.871
8310,"West Midlands",1.212,30.097,9.787,4.497,20.728,282.82
11165,"East Midlands",1.132,38.647,13.339,8.428,10.321,289.47
6683,"North East",1.514,56.085,16.209,6.219,8.407,283.997
16197,"South West",1.415,75.305,13.611,7.611,2.281,286.079
6857,"North East",1.903,31.366,6.69,4.721,8.562,284.92
17475,"Yorkshire and The Humber",1.279,50.336,12.746,8.211,14.208,283.902
15983,"South East",1.04,21.252,16.309,11.606,19.93,283.374
12694,"South East",1.096,55.239,31,21.454,14.983,286.164
15107,"East of England",1.365,66.05,9.883,3.878,4.389,287.757
9698,"South West",1.129,48.617,6.286,1.718,2.216,288.042
7405,"Yorkshire and The Humber",1.244,72.565,30.855,14.846,8.03,282.576
14018,"Yorkshire and The Humber",0.813,64.587,9.549,5.198,3.727,284.185
16912,"North West",1.03,74.656,9.661,7.142,9.194,284.336
15694,"London",0.853,32.566,13.772,7.645,25.983,278.382
17266,"Yorkshire and The Humber",1.241,58.449,7.118,5.107,11.45,278.833
13205,"North East",1.926,64.072,15.958,6.836,7.449,275.519
16876,"North West",1.242,47.068,42.293,42.055,21.053,283.136
15953,"South East",0.959,33.154,13.857,7.913,15.88,286.493
10476,"North West",1.41,49.836,13.087,1.402,5.383,287.748
6990,"North West",1.417,39.246,9.967,4.034,12.433,279.683
6921,"North East",1.864,54.008,10.541,1.622,2.535,273.756
10784,"Yorkshire and The Humber",0.99,32.474,10.799,5.254,8.158,288.804
7997,"East Midlands",1.185,26.822,6.958,4.754,18.832,277.548
13219,"North East",1.502,65.692,9.746,6.841,3.719,280.031
10097,"North East",1.16,54.885,11.12,2.732,3.76,284.944
7725,"East Midlands",1.23,38.278,22.252,8.995,19.779,277.702
16438,"North East",1.576,36.773,8.055,4.261,9.638,275.334
18264,"East of England",1.388,34.617,10.523,6.604,14.256,281.712
10261,"North West",1.382,42.807,9.081,4.058,11.377,273.547
16068,"South West",1.886,57.992,7.677,2.634,4.038,279.247
12606,"South East",0.898,61.347,12.401,3.241,3.635,290.063
15686,"London",0.951,22.152,19.32,10.631,29.559,282.033
16071,"South West",1.622,53.033,8.872,3.873,5.375,279.667
16872,"North West",1.228,58.572,13.469,8.749,12.406,280.653
14570,"East Midlands",1.036,37.345,11.047,7.144,13.913,279.219
13779,"North West",1.148,66.524,26.876,16.682,13.534,291.122
18361,"East of England",1.016,74.318,7.464,3.197,3.811,279.011
12120,"London",0.98,33.674,23.687,14.143,32.406,278.98
9416,"South East",1.331,26.75,16.27,6.82,22.922,281.154
11903,"East of England",1.05,44.454,9.699,5.139,8.565,289.86
11521,"West Midlands",1.186,48.861,13.855,3.148,4.661,290.748
7636,"Yorkshire and The Humber",1.436,16.486,11.78,7.705,21.033,278.733
9518,"South West",1.894,27.741,6.324,3.601,12.197,280.858
7441,"Yorkshire and The Humber",1.13,61.778,9.256,3.749,7.647,283.624
9821,"South West",1.645,41.884,7.303,2.107,3.873,280.62
13172,"North East",1.656,58.952,9.536,4.267,3.008,278.332
8546,"East of England",1.304,77.672,16.324,5.739,6.194,289.047
14265,"East Midlands",0.992,38.57,14.419,8.957,15.453,273.826
12631,"South East",1.142,48.381,12.603,7.36,7.565,290.612
8898,"London",0.856,65.492,9.318,4.246,11.489,285.771
8586,"East of England",0.869,45.537,11.692,3.91,9.883,288.746
11649,"West Midlands",1.401,29.974,10.359,5.894,17.783,272.417
7062,"North West",1.36,61.313,9.654,2.642,2.509,282.758
12370,"London",0.794,16.887,19.733,11.975,19.941,279.003
16063,"South West",1.981,34.188,14.391,12.771,14.479,275.698
8295,"West Midlands",1.049,43.317,7.96,2.362,5.775,288.33
17761,"East Midlands",1.073,42.955,6.931,5.262,11.207,288.771
14740,"West Midlands",1.319,67.844,10.785,4.368,3.605,285.226
10937,"Yorkshire and The Humber",1.085,21.989,17.827,8.046,25.367,269.382
12215,"London",0.806,46.436,14.292,8.255,11.36,285.088
10787,"Yorkshire and The Humber",1.161,36.481,11.094,6.073,12.295,289.837
14687,"West Midlands",1.23,42.287,35.873,23.812,17.93,280.79
18400,"East of England",0.948,76.441,36.838,33.014,9.165,290.277
9746,"South West",1.32,41.538,16.835,8.64,11.647,288.045
6760,"North East",1.437,42.691,8.389,2.277,3.735,286.443
17737,"East Midlands",1.248,47.194,12.081,8.443,8.168,290.895
11303,"East Midlands",1.664,17.287,23.867,9.637,24.466,269.472
14952,"West Midlands",1.391,39.898,7.51,3.381,7.745,274.464
9872,"North East",1.817,47.494,9.785,2.988,5.195,276.066
15698,"South East",1.63,20.506,21.874,15.458,26.747,273.232
11323,"West Midlands",1.653,18.071,15.707,10.695,36.285,268.112
14321,"East Midlands",0.793,55.683,24.17,17.764,11.516,279.825
13752,"North West",1.02,49.129,7.974,4.519,4.777,287.241
7151,"North West",1.489,32.051,6.39,2.919,7.277,290.293
17803,"East Midlands",1.138,36.736,7.479,5.186,15.706,283.138
15038,"East of England",1.092,44.325,16.317,11.913,10.645,278.953
18307,"East of England",1.524,48.666,11.712,7.058,13.334,280.605
8988,"London",0.617,33.999,12.451,4.422,14.305,292.058
16728,"North East",0.999,43.085,5.361,3.165,7.124,279.088
13046,"South West",1.121,41.917,16.558,8.329,11.067,287.306
13848,"North West",1.148,53.741,7.527,3.157,4.673,275.642
17817,"East Midlands",1.073,20.981,14.371,10.248,21.972,282.959
6934,"North East",2.485,54.817,10.967,3.351,3.314,275.259
10616,"Yorkshire and The Humber",1.484,47.999,8.199,3.959,7.683,272.617
13263,"North East",1.926,78.99,9.792,5.162,4.201,281.246
12094,"London",0.918,11.529,41.243,19.719,39.45,274.495
13015,"South West",1.254,52.541,10.041,3.19,4.152,287.755
13648,"North West",1.19,64.498,8.403,3.569,2.287,284.021
12661,"South East",0.968,27.143,18.098,11.427,19.792,287.21
13803,"North West",1.049,39.623,10.114,5.342,14.979,283.647
17591,"East Midlands",1.204,52.124,13.465,6.645,13.43,279.464
14497,"East Midlands",1.058,37.958,9.365,4.773,7.671,286.918
15333,"London",1.073,8.933,28.149,19.466,50.245,271.99
16591,"North East",0.999,57.44,8.445,5.228,5.782,284.075
14243,"East Midlands",1.785,48.512,8.277,4.752,8.649,277.322
10886,"Yorkshire and The Humber",1.58,39.353,12.907,5.029,14.669,283.534
13715,"North West",1.162,45.242,12.801,7.29,6.034,288.287
6763,"North East",1.32,43.941,4.547,1.853,2.884,288.14
12937,"South West",1.33,73.75,15.72,10.074,6.603,288.478
16249,"South West",1.075,60.672,9.982,2.865,2.08,287.413
16067,"South West",2.207,47.351,11.442,6.159,11.576,281.263
17358,"Yorkshire and The Humber",1.147,51.958,6.626,3.867,5.312,286.241
8763,"London",1.448,10.009,28.031,8.298,46.372,272.768
12492,"South East",1.271,36.77,22.348,13.119,19.801,280.452
14002,"Yorkshire and The Humber",1.059,67.595,8.539,4.376,4.68,283.829
12148,"London",0.806,70.164,20.031,12.908,15.475,281.375
12587,"South East",1.189,66.733,27.252,19.782,18.464,293.272
14095,"Yorkshire and The Humber",1.078,36.222,7.75,4.745,7.353,289.191
9781,"South West",1.301,32.894,16.717,8.067,12.214,282.898
11750,"East of England",1.309,56.817,19.533,12.32,9.144,276.541
7578,"Yorkshire and The Humber",1.13,21.453,14.314,8.87,22.253,281.433
9124,"London",1.171,5.429,9.138,6.34,25.987,277.06
9641,"South West",1.378,84.824,17.252,9.251,6.542,289.908
9840,"South West",1.416,20.189,18.844,11.273,16.155,276.389
13985,"Yorkshire and The Humber",1.418,65.091,16.513,9.723,8.059,284.391
10805,"Yorkshire and The Humber",1.37,45.61,13.896,7.408,7.43,288.578
14536,"East Midlands",0.992,23.994,15.197,9.155,22.193,281.627
15974,"South East",1.029,48.755,10.217,4.001,4.32,285.409
14544,"East Midlands",1.234,19.015,15.869,13.381,20.185,283.324
6907,"North East",1.475,34.973,7.034,5.148,14.095,276.897
10861,"Yorkshire and The Humber",0.932,28.852,9.962,5.826,17.288,285.192
8299,"West Midlands",1.122,31.638,11.771,4.743,10.304,285.947
16931,"North West",1.567,69.265,10.253,6.453,4.931,281.712
12351,"London",0.868,46.766,19.403,7.316,16.493,285.456
10566,"North West",1.553,29.577,12.186,5.644,17.068,272.639
13633,"North West",1.134,82.234,6.058,3.8,5.253,287.045
9742,"South West",1.282,42.695,8.849,3.586,7.319,288.098
14762,"West Midlands",0.838,52.168,6.29,3.676,5.466,283.683
13331,"North East",1.425,57.684,8.23,3.822,1.779,287.505
10124,"North East",0.85,55.206,10.521,1.929,2.78,283.259
